fare_amount,tip_amount,tolls_amount,mta_tax,tpep_dropoff_datetime,payment_type,cluster,VendorID,tpep_pickup_datetime,dropoff_latitude,passenger_count,RatecodeID,total_amount
19.5,2.03,0.0,0.5,393,1,2,2,49,40.71418381,2,1,22.33
7.0,1.56,0.0,0.5,83,1,0,2,49,40.75983047,3,1,9.36
13.0,0.0,0.0,0.5,94,2,0,2,49,40.77922058,1,1,13.8
9.5,2.06,0.0,0.5,86,1,0,2,49,40.77436829,1,1,12.36
5.0,1.16,0.0,0.5,78,1,0,2,49,40.78021622,6,1,6.96
9.5,0.0,0.0,0.5,87,2,0,2,49,40.75629044,1,1,10.3
17.0,0.0,0.0,0.5,93,2,2,2,49,40.71127701,1,1,17.8
5.5,1.26,0.0,0.5,81,1,0,2,49,40.75783539,1,1,7.56
11.0,2.36,0.0,0.5,89,1,0,2,49,40.76607895,1,1,14.16
4.5,0.0,0.0,0.5,79,2,0,2,49,40.75588226,1,1,5.3
8.5,2.32,0.0,0.5,86,1,0,2,49,40.74533081,1,1,11.62
9.0,2.94,0.0,0.5,88,1,0,2,49,40.75856018,1,1,12.74
7.0,2.0,0.0,0.5,82,1,0,2,49,40.78261566,1,1,9.8
4.0,0.0,0.0,0.5,78,2,0,2,49,40.76756668,6,1,4.8
4.5,0.0,0.0,0.5,79,2,0,2,49,40.76535034,1,1,5.3
7.5,0.0,0.0,0.5,85,2,0,2,49,40.77215958,2,1,8.3
5.0,0.0,0.0,0.5,79,2,0,2,49,40.73843384,2,1,5.8
4.5,1.06,0.0,0.5,79,1,0,2,49,40.78793716,1,1,6.36
10.5,2.26,0.0,0.5,90,1,0,2,49,40.7458992,2,1,13.56
10.5,2.7,0.0,0.5,90,1,0,2,49,40.7533493,1,1,14.0
6.5,1.46,0.0,0.5,82,1,0,2,49,40.77021027,1,1,8.76
10.5,2.26,0.0,0.5,87,1,0,2,49,40.72591019,2,1,13.56
19.5,0.0,0.0,0.5,94,2,2,2,49,40.70697021,2,1,20.3
4.5,1.06,0.0,0.5,79,1,0,2,49,40.72556305,1,1,6.36
26.5,5.46,0.0,0.5,99,1,2,2,49,40.71496964,1,1,32.76
6.5,0.0,0.0,0.5,83,2,0,2,49,40.7565918,1,1,7.3
11.0,0.0,0.0,0.5,91,2,0,2,49,40.76399612,1,1,11.8
7.5,0.0,0.0,0.5,84,2,0,2,49,40.7321701,1,1,8.3
7.5,0.0,0.0,0.5,84,2,0,2,49,40.77614975,1,1,8.3
25.0,0.0,0.0,0.5,107,2,2,2,49,40.70225906,2,1,25.8
9.0,0.0,0.0,0.5,87,2,0,2,49,40.76425934,1,1,9.8
11.0,3.0,0.0,0.5,86,1,0,2,49,40.73355865,5,1,14.8
12.5,2.66,0.0,0.5,93,1,0,2,49,40.76007843,5,1,15.96
6.5,1.46,0.0,0.5,83,1,0,2,49,40.74134827,2,1,8.76
20.0,0.0,0.0,0.5,108,2,2,2,49,40.7224884,1,1,20.8
9.0,1.96,0.0,0.5,88,1,0,2,49,40.74871826,1,1,11.76
8.5,0.0,0.0,0.5,84,2,0,2,49,40.73812866,1,1,9.3
14.0,0.0,0.0,0.5,95,2,0,2,49,40.74230957,2,1,14.8
13.5,3.58,0.0,0.5,97,1,0,2,49,40.76829529,1,1,17.88
5.5,1.26,0.0,0.5,81,1,0,2,49,40.74385071,1,1,7.56
5.5,0.0,0.0,0.5,80,2,0,2,49,40.76599121,5,1,6.3
15.5,3.26,0.0,0.5,98,1,0,2,49,40.74876022,1,1,19.56
8.5,0.0,0.0,0.5,87,2,0,2,49,40.75785446,6,1,9.3
16.0,0.0,0.0,0.5,99,2,0,2,49,40.75917435,1,1,16.8
14.5,2.0,0.0,0.5,97,1,0,2,49,40.76224136,2,1,17.3
6.0,1.36,0.0,0.5,83,1,0,2,49,40.7697258,1,1,8.16
5.0,0.0,0.0,0.5,81,2,0,2,49,40.76684952,1,1,5.8
5.5,1.0,0.0,0.5,81,1,0,2,49,40.76535416,1,1,7.3
8.5,0.0,0.0,0.5,86,2,0,2,49,40.74651337,1,1,9.3
24.0,0.0,0.0,0.5,99,2,2,2,49,40.67692947,1,1,24.8
3.5,0.86,0.0,0.5,77,1,0,2,49,0.0,1,1,5.16
8.0,1.76,0.0,0.5,85,1,0,2,49,40.73591995,1,1,10.56
11.5,2.46,0.0,0.5,92,1,0,2,49,40.74412537,1,1,14.76
12.0,0.0,0.0,0.5,88,2,0,2,49,40.71387863,2,1,12.8
8.0,1.76,0.0,0.5,85,1,0,2,49,40.76818848,1,1,10.56
8.0,1.76,0.0,0.5,86,1,0,2,49,40.75126648,1,1,10.56
9.5,2.06,0.0,0.5,89,1,0,2,49,40.76412964,2,1,12.36
6.5,1.0,0.0,0.5,83,1,0,2,49,40.7281456,1,1,8.3
8.5,0.93,0.0,0.5,88,1,0,2,49,40.75435638,1,1,10.23
7.0,1.56,0.0,0.5,83,1,0,2,49,40.77286911,1,1,9.36
36.0,0.0,0.0,0.5,118,2,2,2,49,40.77030563,5,1,36.8
10.5,0.0,0.0,0.5,90,2,0,2,49,40.74788666,1,1,11.3
12.5,2.66,0.0,0.5,92,1,0,2,49,40.77239609,2,1,15.96
10.0,2.16,0.0,0.5,89,1,0,2,49,40.76079178,1,1,12.96
8.0,2.2,0.0,0.5,87,1,0,2,49,40.7589798,2,1,11.0
6.5,1.82,0.0,0.5,82,1,0,2,49,40.74082565,1,1,9.12
13.0,0.0,0.0,0.5,94,2,0,2,49,40.74421692,1,1,13.8
8.0,2.2,0.0,0.5,86,1,0,2,49,40.75069046,1,1,11.0
13.5,0.0,0.0,0.5,93,1,0,2,49,40.78665543,1,1,14.3
11.5,2.46,0.0,0.5,92,1,0,2,49,40.76170349,6,1,14.76
4.5,1.59,0.0,0.5,79,1,0,2,49,40.7829361,1,1,6.89
4.5,0.0,0.0,0.5,80,2,0,2,49,40.71336365,3,1,5.3
5.5,1.26,0.0,0.5,81,1,0,2,49,40.77846909,6,1,7.56
7.5,0.0,0.0,0.5,85,2,0,2,49,40.74988174,1,1,8.3
16.5,3.46,0.0,0.5,103,1,0,2,49,40.75648117,1,1,20.76
7.0,0.0,0.0,0.5,84,2,0,2,49,40.75434875,1,1,7.8
7.5,0.0,0.0,0.5,83,2,0,2,49,40.77057266,2,1,8.3
4.5,1.32,0.0,0.5,79,1,0,2,49,40.77011108,1,1,6.62
13.5,2.86,0.0,0.5,95,1,0,2,49,40.76583862,1,1,17.16
14.5,3.06,0.0,0.5,96,1,0,2,49,40.73269653,1,1,18.36
9.5,2.06,0.0,0.5,88,1,0,2,49,40.7600708,1,1,12.36
19.0,3.96,0.0,0.5,106,1,2,2,49,40.77864838,5,1,23.76
14.0,0.0,0.0,0.5,91,2,0,2,50,40.74702835,2,1,14.8
12.0,0.0,0.0,0.5,93,2,0,2,50,40.72620392,3,1,12.8
10.5,2.26,0.0,0.5,91,1,0,2,50,40.75020218,2,1,13.56
6.0,0.0,0.0,0.5,82,2,0,2,50,0.0,1,1,6.8
11.0,2.95,0.0,0.5,92,1,0,2,50,40.75009155,1,1,14.75
13.5,0.0,0.0,0.5,89,2,0,2,50,40.73300171,1,1,14.3
5.5,1.5,0.0,0.5,81,1,0,2,50,40.76267242,5,1,7.8
6.5,1.0,0.0,0.5,83,1,0,2,50,40.72552872,1,1,8.3
16.5,3.46,0.0,0.5,96,1,2,2,50,40.77391052,1,1,20.76
8.0,0.0,0.0,0.5,86,2,0,2,50,40.76208496,1,1,8.8
7.5,0.0,0.0,0.5,84,2,0,2,50,40.79232025,1,1,8.3
15.0,3.16,0.0,0.5,100,1,0,2,50,40.76224136,3,1,18.96
34.0,0.0,5.54,0.5,117,2,2,2,50,40.74389267,1,1,40.34
7.0,1.95,0.0,0.5,85,1,0,2,50,40.7535553,1,1,9.75
3.5,0.86,0.0,0.5,79,1,0,2,50,40.75484848,3,1,5.16
4.5,0.0,0.0,0.5,80,2,0,2,50,40.73859024,1,1,5.3
6.0,0.0,0.0,0.5,80,2,0,2,50,40.78475952,5,1,6.8
8.0,0.0,0.0,0.5,86,2,0,2,50,40.75310898,1,1,8.8
5.5,0.0,0.0,0.5,81,2,0,2,50,40.75492096,1,1,6.3
22.5,4.66,0.0,0.5,112,1,2,2,50,40.73994827,1,1,27.96
18.5,3.86,0.0,0.5,99,1,2,2,50,40.80677414,2,1,23.16
5.5,1.58,0.0,0.5,81,1,0,2,50,40.76755142,2,1,7.88
31.5,7.57,5.54,0.5,105,1,1,2,50,40.77085114,1,1,45.41
21.5,4.46,0.0,0.5,105,1,2,2,50,40.73936844,1,1,26.76
9.5,2.06,0.0,0.5,87,1,0,2,50,40.76025009,5,1,12.36
10.0,3.24,0.0,0.5,90,1,0,2,50,40.76424026,1,1,14.04
8.0,2.2,0.0,0.5,86,1,0,2,50,40.75439835,6,1,11.0
8.5,1.86,0.0,0.5,85,1,0,2,50,40.77134323,1,1,11.16
6.5,1.82,0.0,0.5,84,1,0,2,50,40.75282669,2,1,9.12
7.5,1.66,0.0,0.5,85,1,0,2,50,40.74937057,2,1,9.96
8.5,0.0,0.0,0.5,86,2,0,2,50,40.75974655,1,1,9.3
8.0,1.76,0.0,0.5,85,1,0,2,50,40.77080154,1,1,10.56
10.0,3.0,0.0,0.5,89,1,0,2,50,40.72647858,5,1,13.8
8.5,1.86,0.0,0.5,87,1,0,2,50,40.76251602,2,1,11.16
10.0,2.16,0.0,0.5,87,1,0,2,50,40.78722,1,1,12.96
4.5,0.0,0.0,0.5,79,2,0,2,50,40.79218674,1,1,5.3
11.5,0.0,0.0,0.5,91,2,0,2,50,40.71982574,2,1,12.3
5.0,0.0,0.0,0.5,81,1,0,2,50,40.77370834,1,1,5.8
10.0,2.16,0.0,0.5,88,1,0,2,50,40.7579689,6,1,12.96
15.0,0.0,0.0,0.5,100,2,0,2,50,40.75830078,2,1,15.8
19.0,0.0,0.0,0.5,95,2,2,2,50,40.74012756,2,1,19.8
7.5,0.0,0.0,0.5,85,2,0,2,50,40.75757217,3,1,8.3
26.5,6.57,5.54,0.5,103,1,2,2,50,40.74895859,1,1,39.41
3.5,0.0,0.0,0.5,78,2,0,2,50,40.73444366,1,1,4.3
24.5,6.17,5.54,0.5,93,1,2,2,50,40.77438354,1,1,37.01
5.5,1.26,0.0,0.5,82,1,0,2,50,40.74969101,1,1,7.56
8.5,1.0,0.0,0.5,83,1,0,2,50,40.74493027,1,1,10.3
34.0,5.0,0.0,0.5,124,1,2,2,50,40.76240921,2,1,39.8
7.5,1.0,0.0,0.5,85,1,0,2,50,40.72708893,1,1,9.3
13.0,1.0,0.0,0.5,94,1,0,2,50,40.75471115,1,1,14.8
6.5,1.46,0.0,0.5,84,1,0,2,50,40.76454163,1,1,8.76
29.5,8.96,5.54,0.5,103,1,2,2,50,40.77440643,2,1,44.8
12.5,2.66,0.0,0.5,93,1,0,2,50,40.76266861,1,1,15.96
9.5,2.06,0.0,0.5,88,1,0,2,50,40.77993011,1,1,12.36
4.0,0.0,0.0,0.5,79,2,0,2,50,40.73720169,1,1,4.8
4.0,0.96,0.0,0.5,79,1,0,2,50,40.7383461,1,1,5.76
9.5,2.06,0.0,0.5,89,1,0,2,50,40.76576996,1,1,12.36
8.0,1.76,0.0,0.5,86,1,0,2,50,40.76822281,1,1,10.56
7.5,1.66,0.0,0.5,86,1,0,2,50,40.7507019,2,1,9.96
8.0,2.2,0.0,0.5,86,1,0,2,50,40.74237061,6,1,11.0
7.5,2.08,0.0,0.5,86,1,0,2,50,40.75397873,1,1,10.38
18.5,2.0,0.0,0.5,105,1,2,2,50,40.75128937,1,1,21.3
9.0,1.96,0.0,0.5,88,1,0,2,50,40.74325943,6,1,11.76
27.0,5.0,5.54,0.5,100,1,2,2,50,40.77447128,1,1,38.34
6.0,0.0,0.0,0.5,83,1,0,2,50,40.76394653,1,1,6.8
20.5,0.0,0.0,0.5,96,2,2,2,50,40.70458984,1,1,21.3
11.5,2.46,0.0,0.5,94,1,0,2,50,40.74604416,2,1,14.76
7.5,1.0,0.0,0.5,86,1,0,2,50,40.74669266,1,1,9.3
5.5,1.26,0.0,0.5,81,1,0,2,50,40.74135971,6,1,7.56
7.5,0.0,0.0,0.5,86,2,0,2,50,40.7577095,5,1,8.3
8.0,0.0,0.0,0.5,88,2,0,2,50,40.76126862,5,1,8.8
10.5,0.0,0.0,0.5,90,2,0,2,50,40.7333107,1,1,11.3
6.5,0.0,0.0,0.5,83,2,0,2,50,40.76459122,5,1,7.3
4.5,0.0,0.0,0.5,80,2,0,2,50,40.77137375,3,1,5.3
12.0,2.56,0.0,0.5,92,1,0,2,50,40.77864075,1,1,15.36
7.0,1.56,0.0,0.5,83,1,0,2,50,40.78403854,1,1,9.36
7.0,0.0,0.0,0.5,84,2,0,2,50,40.72725677,1,1,7.8
26.5,0.0,5.54,0.5,96,2,2,2,50,40.77418518,1,1,32.84
11.0,0.0,0.0,0.5,92,2,0,2,50,40.74996185,1,1,11.8
6.0,1.7,0.0,0.5,83,1,0,2,50,40.72814178,2,1,8.5
11.0,1.0,0.0,0.5,91,1,0,2,50,40.7480278,1,1,12.8
19.5,2.0,0.0,0.5,97,1,2,2,50,40.72265244,1,1,22.3
7.5,0.0,0.0,0.5,87,1,0,2,50,40.75434875,1,1,8.3
5.0,0.0,0.0,0.5,80,2,0,2,50,40.75048065,1,1,5.8
12.0,0.0,0.0,0.5,92,2,0,2,50,40.76580811,5,1,12.8
5.0,1.16,0.0,0.5,81,1,0,2,50,40.75883102,2,1,6.96
9.5,0.0,0.0,0.5,87,1,0,2,50,40.74051285,1,1,10.3
5.5,0.0,0.0,0.5,82,2,0,2,50,40.78456116,1,1,6.3
4.5,0.0,0.0,0.5,79,2,0,2,50,40.77080154,2,1,5.3
9.0,0.0,0.0,0.5,88,2,0,2,50,40.74668884,5,1,9.8
11.5,2.46,0.0,0.5,92,1,0,2,50,40.73173523,1,1,14.76
7.5,1.0,0.0,0.5,84,1,0,2,50,40.70598984,1,1,9.3
14.0,0.0,0.0,0.5,98,2,0,2,50,40.76538849,3,1,14.8
9.0,1.96,0.0,0.5,89,1,0,2,50,40.72980881,2,1,11.76
9.0,1.2,0.0,0.5,89,1,0,2,50,40.74924088,2,1,11.0
9.5,2.06,0.0,0.5,89,1,0,2,50,40.76472092,1,1,12.36
42.5,0.0,0.0,0.5,135,2,1,2,50,40.78305054,1,1,43.3
7.5,0.0,0.0,0.5,85,2,0,2,50,40.77659988,2,1,8.3
4.5,1.59,0.0,0.5,80,1,0,2,50,40.77073669,1,1,6.89
10.5,2.26,0.0,0.5,93,1,0,2,50,40.75978088,3,1,13.56
9.5,2.06,0.0,0.5,90,1,0,2,50,40.74932861,1,1,12.36
7.5,1.66,0.0,0.5,86,1,0,2,50,40.74837112,2,1,9.96
14.0,2.0,0.0,0.5,93,1,0,2,50,40.75003052,1,1,16.8
7.5,2.08,0.0,0.5,86,1,0,2,50,40.74473953,1,1,10.38
7.0,1.25,0.0,0.5,85,1,0,2,50,40.74790955,2,1,9.05
16.5,0.0,0.0,0.5,100,2,0,2,50,40.75016022,6,1,17.3
5.5,2.0,0.0,0.5,81,1,0,2,50,40.79510117,5,1,8.3
5.5,1.58,0.0,0.5,82,1,0,2,50,40.75471878,1,1,7.88
13.5,2.86,0.0,0.5,97,1,0,2,50,40.7405014,1,1,17.16
15.5,4.08,0.0,0.5,100,1,0,2,50,40.75719452,2,1,20.38
6.0,0.0,0.0,0.5,83,1,0,2,50,40.75265884,2,1,6.8
9.0,1.96,0.0,0.5,89,1,0,2,50,40.75621033,2,1,11.76
7.5,1.66,0.0,0.5,86,1,0,2,50,40.7476387,6,1,9.96
7.5,0.0,0.0,0.5,84,2,0,2,50,40.79116058,3,1,8.3
23.0,2.0,0.0,0.5,110,1,2,2,50,40.76156998,1,1,25.8
8.0,2.2,0.0,0.5,86,1,0,2,50,40.72888947,2,1,11.0
10.0,0.0,0.0,0.5,91,2,0,2,50,40.76208115,1,1,10.8
8.5,1.5,0.0,0.5,87,1,0,2,50,40.72471237,1,1,10.8
12.5,2.0,0.0,0.5,93,1,0,2,50,40.74318314,1,1,15.3
11.0,1.7,0.0,0.5,89,1,0,2,50,40.82019043,1,1,13.5
9.5,2.06,0.0,0.5,89,1,0,2,50,40.74489975,1,1,12.36
7.5,0.0,0.0,0.5,85,2,0,2,50,40.73873901,1,1,8.3
8.5,1.86,0.0,0.5,88,1,0,2,50,40.74325562,1,1,11.16
6.5,1.46,0.0,0.5,84,1,0,2,50,40.72615814,1,1,8.76
5.5,0.0,0.0,0.5,82,2,0,2,50,40.77083206,6,1,6.3
5.5,1.26,0.0,0.5,82,1,0,2,50,40.74987793,1,1,7.56
13.0,2.07,0.0,0.5,94,1,0,2,50,40.76865387,1,1,15.87
8.0,1.0,0.0,0.5,85,1,0,2,50,40.78241348,6,1,9.8
16.0,0.0,0.0,0.5,97,1,0,2,50,40.7962532,1,1,16.8
6.0,0.0,0.0,0.5,82,2,0,2,50,40.73781967,1,1,6.8
5.0,1.16,0.0,0.5,80,1,0,2,50,40.7804184,1,1,6.96
10.0,2.16,0.0,0.5,91,1,0,2,50,40.74900055,1,1,12.96
20.0,1.0,0.0,0.5,89,1,2,2,50,40.70175934,1,1,21.8
12.0,1.0,0.0,0.5,94,1,0,2,50,40.7564888,1,1,13.8
14.0,2.96,0.0,0.5,99,1,0,2,50,40.73274612,1,1,17.76
7.0,0.0,0.0,0.5,85,2,0,2,50,40.81077957,1,1,7.8
6.0,1.36,0.0,0.5,83,1,0,2,50,40.75131989,1,1,8.16
8.0,0.0,0.0,0.5,88,2,0,2,50,40.79851151,5,1,8.8
24.5,0.0,0.0,0.5,104,2,2,2,50,40.76198196,1,1,25.3
28.0,5.76,0.0,0.5,115,1,2,2,50,40.7081604,1,1,34.56
16.0,1.0,0.0,0.5,95,1,2,2,50,40.73171616,1,1,17.8
12.0,0.0,0.0,0.5,96,2,0,2,50,40.75664902,1,1,12.8
7.5,0.0,0.0,0.5,86,2,0,2,50,40.74668884,1,1,8.3
9.5,0.0,0.0,0.5,90,2,0,2,50,40.7522583,1,1,10.3
12.5,3.32,0.0,0.5,94,1,0,2,50,40.76115036,6,1,16.62
8.0,0.0,0.0,0.5,86,2,0,2,50,40.78856659,1,1,8.8
18.5,3.86,0.0,0.5,107,1,2,2,50,40.75405502,1,1,23.16
8.5,1.0,0.0,0.5,88,1,0,2,51,40.80629349,5,1,10.3
19.0,2.0,0.0,0.5,107,1,2,2,51,40.71372604,1,1,21.8
6.5,1.82,0.0,0.5,83,1,0,2,51,40.77547073,1,1,9.12
4.5,1.06,0.0,0.5,80,1,0,2,51,40.7531395,1,1,6.36
12.5,2.66,0.0,0.5,95,1,0,2,51,40.75043106,2,1,15.96
4.5,1.06,0.0,0.5,81,1,0,2,51,40.7459259,5,1,6.36
13.0,4.14,0.0,0.5,97,1,0,2,51,40.77116013,1,1,17.94
23.0,4.76,0.0,0.5,103,1,2,2,51,40.7178154,1,1,28.56
8.0,0.0,0.0,0.5,87,2,0,2,51,40.72038651,2,1,8.8
6.0,1.36,0.0,0.5,82,1,0,2,51,40.73833847,3,1,8.16
8.0,0.0,0.0,0.5,87,1,0,2,51,40.74024582,1,1,8.8
5.5,1.0,0.0,0.5,83,1,0,2,51,40.7632103,5,1,7.3
12.0,4.08,0.0,0.5,95,1,0,2,51,40.75479889,1,1,16.88
11.0,2.36,0.0,0.5,89,1,0,2,51,40.78089905,5,1,14.16
14.0,2.96,0.0,0.5,92,1,2,2,51,40.84141922,5,1,17.76
8.5,1.86,0.0,0.5,88,1,0,2,51,40.76065063,1,1,11.16
7.5,2.08,0.0,0.5,86,1,0,2,51,40.77386856,3,1,10.38
32.0,6.0,5.54,0.5,105,1,1,2,51,40.77415848,1,1,44.34
8.0,1.76,0.0,0.5,86,1,0,2,51,40.77258301,1,1,10.56
7.5,0.0,0.0,0.5,84,2,0,2,51,40.78844833,1,1,8.3
7.5,1.66,0.0,0.5,87,1,0,2,51,40.76076889,1,1,9.96
10.5,2.26,0.0,0.5,91,1,0,2,51,40.74306107,2,1,13.56
9.0,0.0,0.0,0.5,86,2,0,2,51,40.81544495,6,1,9.8
19.0,3.96,0.0,0.5,104,1,2,2,51,40.76615143,1,1,23.76
6.0,2.04,0.0,0.5,81,1,0,2,51,40.77705002,3,1,8.84
29.0,7.07,5.54,0.5,101,1,1,2,51,40.77434158,1,1,42.41
11.5,0.0,0.0,0.5,92,2,0,2,51,40.77639389,1,1,12.3
10.0,1.0,0.0,0.5,89,1,0,2,51,40.77881241,5,1,11.8
8.0,1.76,0.0,0.5,86,1,0,2,51,40.7817688,1,1,10.56
9.0,2.0,0.0,0.5,88,1,0,2,51,40.74546814,5,1,11.8
12.0,0.0,0.0,0.5,92,2,0,2,51,40.83486938,1,1,12.8
13.0,3.45,0.0,0.5,89,1,2,2,51,40.74176025,2,1,17.25
23.0,4.76,0.0,0.5,101,1,2,2,51,40.7025032,2,1,28.56
8.0,1.76,0.0,0.5,88,1,0,2,51,40.72550201,1,1,10.56
7.5,0.0,0.0,0.5,86,2,0,2,51,40.77535248,6,1,8.3
39.0,0.0,5.54,0.5,127,2,1,2,51,40.74799347,1,1,45.34
4.5,1.06,0.0,0.5,81,1,0,2,51,40.76958084,1,1,6.36
22.5,4.66,0.0,0.5,100,1,2,2,51,40.75495911,1,1,27.96
10.0,0.0,0.0,0.5,87,2,0,2,51,40.73914719,1,1,10.8
8.0,0.0,0.0,0.5,88,2,0,2,51,40.75590134,1,1,8.8
9.0,1.96,0.0,0.5,88,1,0,2,51,40.76329803,6,1,11.76
15.0,0.0,0.0,0.5,97,2,0,2,51,40.75600815,2,1,15.8
12.0,1.0,0.0,0.5,90,1,0,2,51,40.80667114,1,1,13.8
18.5,3.86,0.0,0.5,93,1,2,2,51,40.71405029,2,1,23.16
9.5,1.0,0.0,0.5,88,1,0,2,51,40.7382164,1,1,11.3
8.0,0.0,0.0,0.5,85,2,0,2,51,40.78558731,1,1,8.8
9.0,0.0,0.0,0.5,89,2,0,2,51,40.75169373,6,1,9.8
6.0,0.0,0.0,0.5,84,2,0,2,51,40.74900818,2,1,6.8
7.0,0.0,0.0,0.5,85,2,0,2,51,40.79439163,2,1,7.8
12.0,2.0,0.0,0.5,93,1,0,2,51,40.73032379,1,1,14.8
9.5,2.06,0.0,0.5,86,1,0,2,51,40.81206131,1,1,12.36
4.5,1.06,0.0,0.5,81,1,0,2,51,40.76970291,1,1,6.36
5.5,1.26,0.0,0.5,83,1,0,2,51,40.76103973,6,1,7.56
7.5,0.0,0.0,0.5,85,2,0,2,51,40.78482056,5,1,8.3
5.5,1.26,0.0,0.5,82,1,0,2,51,40.78830719,1,1,7.56
8.5,1.0,0.0,0.5,89,1,0,2,51,40.75504684,5,1,10.3
12.5,0.0,0.0,0.5,95,2,0,2,51,40.76108932,5,1,13.3
5.5,0.0,0.0,0.5,82,2,0,2,51,40.73997116,1,1,6.3
11.5,2.46,0.0,0.5,93,1,0,2,51,40.7569809,2,1,14.76
5.5,0.0,0.0,0.5,83,2,0,2,51,40.76209641,1,1,6.3
13.0,2.76,0.0,0.5,97,1,0,2,51,40.75086212,5,1,16.56
13.0,2.76,0.0,0.5,95,1,0,2,51,40.72597885,2,1,16.56
12.5,2.66,0.0,0.5,92,1,0,2,51,40.76679611,1,1,15.96
6.5,0.0,0.0,0.5,85,2,0,2,51,40.75827789,5,1,7.3
7.5,2.08,0.0,0.5,87,1,0,2,51,40.76350784,1,1,10.38
10.5,0.0,0.0,0.5,93,2,0,2,51,40.7514801,1,1,11.3
14.0,2.96,0.0,0.5,97,1,0,2,51,40.76263046,2,1,17.76
5.5,0.0,0.0,0.5,81,1,0,2,51,40.78081131,1,1,6.3
17.0,4.45,0.0,0.5,99,1,2,2,51,40.67509842,2,1,22.25
4.5,1.06,0.0,0.5,81,1,0,2,51,40.75175858,1,1,6.36
6.0,1.7,0.0,0.5,82,1,0,2,51,40.73731613,1,1,8.5
12.5,0.0,0.0,0.5,91,2,0,2,51,40.7656517,1,1,13.3
19.0,2.0,0.0,0.5,98,1,2,2,51,40.7227211,1,1,21.8
17.0,0.0,0.0,0.5,89,2,2,2,51,40.70228195,1,1,17.8
18.0,1.0,0.0,0.5,97,1,2,2,51,40.74266815,2,1,19.8
14.5,0.0,0.0,0.5,92,2,2,2,51,40.76530075,6,1,15.3
26.5,0.0,0.0,0.5,108,2,2,2,51,0.0,1,1,27.3
14.5,0.0,0.0,0.5,91,2,0,2,51,40.71161652,1,1,15.3
21.0,0.0,0.0,0.5,105,2,2,2,51,40.68427277,2,1,21.8
10.0,0.0,0.0,0.5,91,2,0,2,51,40.75915146,1,1,10.8
4.5,0.0,0.0,0.5,81,2,0,2,51,40.76065063,1,1,5.3
6.0,1.7,0.0,0.5,83,1,0,2,51,40.73524857,1,1,8.5
14.5,0.0,0.0,0.5,98,2,0,2,51,40.76977539,2,1,15.3
8.0,1.76,0.0,0.5,88,1,0,2,51,40.72980118,6,1,10.56
22.0,3.0,0.0,0.5,99,1,2,2,51,40.75602341,1,1,25.8
22.0,2.0,0.0,0.5,109,1,2,2,51,40.75437927,5,1,24.8
4.0,0.0,0.0,0.5,79,2,0,2,51,40.76169968,1,1,4.8
5.0,0.75,0.0,0.5,81,1,0,2,51,40.73040771,1,1,6.55
21.0,0.0,0.0,0.5,107,2,2,2,51,40.69080353,1,1,21.8
7.5,2.08,0.0,0.5,86,1,0,2,51,40.76150131,1,1,10.38
8.5,1.86,0.0,0.5,87,1,0,2,51,40.75759506,2,1,11.16
12.5,0.0,0.0,0.5,96,2,0,2,51,40.75381851,3,1,13.3
11.5,0.0,0.0,0.5,94,2,0,2,51,40.75603867,1,1,12.3
5.0,0.0,0.0,0.5,81,2,0,2,51,40.76472855,1,1,5.8
8.0,0.0,0.0,0.5,87,2,0,2,51,40.74953079,2,1,8.8
4.5,1.06,0.0,0.5,81,1,0,2,51,40.75137711,5,1,6.36
8.0,0.0,0.0,0.5,88,2,0,2,51,40.77207947,1,1,8.8
12.0,2.56,0.0,0.5,96,1,0,2,51,40.75449753,1,1,15.36
9.5,1.0,0.0,0.5,90,1,0,2,51,40.73735809,5,1,11.3
8.5,1.86,0.0,0.5,88,1,0,2,51,40.77768707,1,1,11.16
8.0,0.0,0.0,0.5,86,2,0,2,51,40.76805115,1,1,8.8
16.5,0.0,0.0,0.5,103,2,0,2,51,40.73669052,1,1,17.3
4.0,0.96,0.0,0.5,80,1,0,2,51,40.75837326,1,1,5.76
13.0,3.45,0.0,0.5,94,1,0,2,51,40.72581863,2,1,17.25
7.5,0.0,0.0,0.5,85,2,0,2,51,40.76644135,2,1,8.3
8.5,1.86,0.0,0.5,87,1,0,2,51,40.77196503,4,1,11.16
10.5,1.7,0.0,0.5,92,1,0,2,51,40.73654175,1,1,13.0
17.5,2.0,0.0,0.5,103,1,2,2,51,40.78759384,1,1,20.3
5.0,1.74,0.0,0.5,82,1,0,2,51,40.75904846,1,1,7.54
3.5,0.0,0.0,0.5,79,2,0,2,51,40.72449875,1,1,4.3
6.5,1.5,0.0,0.5,84,1,0,2,51,40.72393036,1,1,8.8
6.0,2.04,0.0,0.5,84,1,0,2,51,40.76373672,1,1,8.84
13.5,2.5,0.0,0.5,94,1,0,2,51,40.7895813,1,1,16.8
13.5,1.5,0.0,0.5,90,1,0,2,51,40.71419144,1,1,15.8
14.0,2.96,0.0,0.5,98,1,0,2,51,40.73672104,1,1,17.76
16.0,2.0,0.0,0.5,101,1,0,2,51,40.77447891,1,1,18.8
4.5,1.06,0.0,0.5,79,1,0,2,51,40.73572159,1,1,6.36
5.0,1.16,0.0,0.5,82,1,0,2,51,40.7287674,1,1,6.96
